TIMESTAMP,2017-12-14 12:00:00,2017-12-14 12:10:00,2017-12-14 12:20:00,2017-12-14 12:30:00,2017-12-14 12:40:00,2017-12-14 12:50:00,2017-12-14 13:00:00,2017-12-14 13:10:00,2017-12-14 13:20:00,2017-12-14 13:30:00,2017-12-14 13:40:00,2017-12-14 13:50:00,2017-12-14 14:00:00,2017-12-14 14:10:00,2017-12-14 14:20:00,2017-12-14 14:30:00,2017-12-14 14:40:00,2017-12-14 14:50:00,2017-12-14 15:00:00,2017-12-14 15:10:00,2017-12-14 15:20:00,2017-12-14 15:30:00,2017-12-14 15:40:00,2017-12-14 15:50:00,2017-12-14 16:00:00,2017-12-14 16:10:00,2017-12-14 16:20:00,2017-12-14 16:30:00,2017-12-14 16:40:00,2017-12-14 16:50:00,2017-12-14 17:00:00,2017-12-14 17:10:00,2017-12-14 17:20:00,2017-12-14 17:30:00,2017-12-14 17:40:00,2017-12-14 17:50:00,2017-12-14 18:00:00,2017-12-14 18:10:00,2017-12-14 18:20:00,2017-12-14 18:30:00,2017-12-14 18:40:00,2017-12-14 18:50:00,2017-12-14 19:00:00,2017-12-14 19:10:00,2017-12-14 19:20:00,2017-12-14 19:30:00,2017-12-14 19:40:00,2017-12-14 19:50:00,2017-12-14 20:00:00,2017-12-14 20:10:00,2017-12-14 20:20:00,2017-12-14 20:30:00,2017-12-14 20:40:00,2017-12-14 20:50:00,2017-12-14 21:00:00,2017-12-14 21:10:00,2017-12-14 21:20:00,2017-12-14 21:30:00,2017-12-14 21:40:00,2017-12-14 21:50:00,2017-12-14 22:00:00,2017-12-14 22:10:00,2017-12-14 22:20:00,2017-12-14 22:30:00,2017-12-14 22:40:00,2017-12-14 22:50:00,2017-12-14 23:00:00,2017-12-14 23:10:00,2017-12-14 23:20:00,2017-12-14 23:30:00,2017-12-14 23:40:00,2017-12-14 23:50:00
wx,0.908978754458047,-0.945565552915177,0.833916083733589,0.949595189693994,0.586993063433821,0.930423459936986,0.933021182679931,0.630854779579439,0.005448840902417,0.56068048360453,-0.588636934266802,-0.857550471514386,-0.896412310490092,0.907209961658037,-0.838808858650645,0.803215354368319,-0.570861152612611,-0.711783595916425,0.435738672435215,-0.618851147131581,0.692852155173294,0.148488649891714,-0.531722699094946,0.561349637792587,-0.137365531970899,0.00263217952592,-0.488002195471355,-0.523768084713359,0.122647318403898,0.15069769723075,0.411386200060442,0.066298446630468,0.430563013447324,-0.320819090291056,-0.565362084802475,0.535256501687752,0.018598578301111,0.533947391864836,-0.155714625247235,-0.644660600236982,-0.226315129134791,-0.29172071631589,-0.42648670530255,0.127208120869819,0.048635571831308,-0.159495931454713,0.6223031027857,-0.698750350164135,0.203624095203161,0.626036561032432,0.446255141179012,-0.51858987633771,-0.543775964576147,-0.251074769198784,0.116467920595775,-0.341983758644397,0.485989770036158,-0.162431691315832,0.408037688367641,-0.259248312128267,0.597609539992429,-0.343314390116895,-0.02566184500739,-0.417958873045937,-0.358912338620815,0.362176099728355,-0.107459069536689,0.00061715199762,-0.425131893516618,0.483007974615136,-0.337861808460391,0.158599596142579
wy,-0.889698395176065,-0.807586561295488,-0.933679760866286,0.545094552419355,0.952047432195806,0.738997698347302,0.486862012921868,-0.876128643137087,-0.904674311076326,0.864224525756358,-0.850282871824107,-0.58153044070391,-0.127889047454139,0.07241853957197,0.675871787409043,-0.593535833492042,0.760522611224973,-0.415885262308178,0.727873668345211,-0.684236022650677,-0.467616154935035,0.60336078252467,0.023874704624708,0.123913120191342,0.551541198233014,0.518114354128321,0.191054800245649,-0.109004435493075,-0.42846948077032,-0.345269825059079,-0.130201301721489,0.389862136704724,-0.268016367404632,-0.513558472409252,0.560092673487497,-0.403734646319299,0.620392005920636,0.43488171735963,0.579720146335185,-0.053179236044716,0.49242969960875,-0.414311644023388,0.259061207488565,0.633838542612593,0.72450616527277,0.647927514316779,-0.532590829677877,-0.503999076114195,0.458384691186321,0.202335733749152,-0.609607716395056,-0.433456278011138,-0.111522965039548,0.498877390179632,0.492235233704294,-0.241986052228932,-0.02777172599826,-0.69426889799485,0.619615785650702,-0.607182678235473,0.284558195586961,0.55181457505892,-0.63983478493593,-0.401108979754149,0.369787102887692,-0.444905042553193,-0.552338242676297,-0.601990885948475,-0.105083466593973,-0.122289316672331,-0.07044720815839,0.303834618864967
T_DL_Avg,0.506974041069353,0.508717551336691,0.510073614877954,0.511623401782255,0.513560635412631,0.515110422316931,0.516466485858194,0.517241379310345,0.519372336303758,0.521503293297172,0.523440526927547,0.524602867105773,0.525958930647036,0.526540100736149,0.526540100736149,0.525377760557923,0.524602867105773,0.52402169701666,0.524990313831848,0.526927547462224,0.526927547462224,0.523634250290585,0.518209996125533,0.513173188686556,0.509492444788842,0.505424254165052,0.498643936458737,0.489926385122046,0.480821387059279,0.472103835722588,0.464548624564123,0.457962030220845,0.45273149941883,0.44711352189074,0.440333204184425,0.433359163115072,0.427547462223944,0.422898101511042,0.419411080976366,0.415149166989539,0.410499806276637,0.408175125920186,0.408175125920186,0.408756296009299,0.409918636187524,0.411468423091825,0.412437039907013,0.413211933359163,0.413986826811313,0.412824486633088,0.410112359550562,0.407400232468036,0.405269275474622,0.402557148392096,0.398682681131344,0.39422704378148,0.389771406431616,0.385703215807826,0.383378535451375,0.383765982177451,0.385896939170864,0.387059279349089,0.387446726075165,0.386865555986052,0.384928322355676,0.382797365362263,0.379504068190624,0.375048430840759,0.370399070127857,0.364781092599768,0.35974428516079,0.356257264626114
TIMESTAMP,2017-12-16 12:00:00,2017-12-16 12:10:00,2017-12-16 12:20:00,2017-12-16 12:30:00,2017-12-16 12:40:00,2017-12-16 12:50:00,2017-12-16 13:00:00,2017-12-16 13:10:00,2017-12-16 13:20:00,2017-12-16 13:30:00,2017-12-16 13:40:00,2017-12-16 13:50:00,2017-12-16 14:00:00,2017-12-16 14:10:00,2017-12-16 14:20:00,2017-12-16 14:30:00,2017-12-16 14:40:00,2017-12-16 14:50:00,2017-12-16 15:00:00,2017-12-16 15:10:00,2017-12-16 15:20:00,2017-12-16 15:30:00,2017-12-16 15:40:00,2017-12-16 15:50:00,2017-12-16 16:00:00,2017-12-16 16:10:00,2017-12-16 16:20:00,2017-12-16 16:30:00,2017-12-16 16:40:00,2017-12-16 16:50:00,2017-12-16 17:00:00,2017-12-16 17:10:00,2017-12-16 17:20:00,2017-12-16 17:30:00,2017-12-16 17:40:00,2017-12-16 17:50:00,2017-12-16 18:00:00,2017-12-16 18:10:00,2017-12-16 18:20:00,2017-12-16 18:30:00,2017-12-16 18:40:00,2017-12-16 18:50:00,2017-12-16 19:00:00,2017-12-16 19:10:00,2017-12-16 19:20:00,2017-12-16 19:30:00,2017-12-16 19:40:00,2017-12-16 19:50:00,2017-12-16 20:00:00,2017-12-16 20:10:00,2017-12-16 20:20:00,2017-12-16 20:30:00,2017-12-16 20:40:00,2017-12-16 20:50:00,2017-12-16 21:00:00,2017-12-16 21:10:00,2017-12-16 21:20:00,2017-12-16 21:30:00,2017-12-16 21:40:00,2017-12-16 21:50:00,2017-12-16 22:00:00,2017-12-16 22:10:00,2017-12-16 22:20:00,2017-12-16 22:30:00,2017-12-16 22:40:00,2017-12-16 22:50:00,2017-12-16 23:00:00,2017-12-16 23:10:00,2017-12-16 23:20:00,2017-12-16 23:30:00,2017-12-16 23:40:00,2017-12-16 23:50:00
wx,0.375907308971776,0.602038566743361,0.64242277377106,0.510741450391582,0.480242220039438,-0.705229405734997,-0.812749627031651,0.018422118968798,0.71037567387006,-0.627238364332046,0.637501921213025,-0.681852376733227,0.797292223906908,0.144005471566477,0.841216301637383,0.138491553118628,0.525703783279995,0.427902987030359,-0.767996491138454,-0.503348930678712,-0.511179575597671,0.807753272606692,-0.919876554571117,0.94752122877165,0.295530006806445,0.782737232594656,0.670420025770603,0.087751574446419,0.463438209394792,-0.371935726165982,0.401127486211176,-0.428886573124862,-0.115495045481811,-0.582639697766878,-0.521359737591548,-0.22938430072091,0.578696344585183,0.088392855313166,-0.593589314984455,-0.746290849392332,-0.670447068425377,-0.11862736691778,-0.191257097167664,0.505945568605255,0.751993865598197,0.648005773575927,0.764133000656603,0.742917748972004,-0.005790613625417,0.205518734117404,-0.727100260056212,-0.823868961810519,0.382469703966742,-0.297108988409191,0.151721441698936,-0.023433939972766,0.728245871531626,0.57220442460265,-0.375147116556696,-0.324535688405584,-0.057857247250914,-0.231486040673047,0.140112408305414,0.078334409075989,0.103140451475735,-0.282348926959125,0.701568811287295,-0.107167064917974,-0.74737466762651,0.219457633421397,0.131355603539307,0.553355085089035
wy,-0.780788966179064,-0.553951461086281,0.664502896605148,-0.578515541599663,-0.760152686792222,-0.260983349317427,0.243187965626606,-0.577396560419339,-0.138290948507362,0.545370064960853,0.381714808109387,0.378055997041414,0.429228464956027,-0.863250480820431,-0.134647584434648,0.802851097611688,0.671281251082224,0.723222385856611,-0.352319068721567,0.740782931766664,0.715899992753869,-0.50829986501414,-0.540317935642692,0.624201797488048,-0.932677827015429,-0.862267892529382,-0.791633564355385,-0.699616480610605,0.499284790323991,0.509724751924005,0.530711292477594,0.503743848747768,0.561103110129406,0.061786451088526,-0.36836994724237,0.518285886728003,-0.440825616644997,-0.623824855270077,-0.596015622606543,-0.379601552054174,0.167826482257124,0.618380345450363,-0.541230662734079,0.550049822421626,-0.325883440378478,0.619998289213463,-0.511984459682352,0.314541363148516,-0.56029110740102,0.621044801488432,0.518675486772834,-0.031529889732696,0.14000856844559,0.119546226583528,0.301433997529921,0.645422683612674,-0.266885622158209,-0.014385623801763,-0.313522780448461,0.020222906071504,-0.29185457443596,-0.163375470707827,-0.140395652299993,0.029635830171735,-0.195902398717875,-0.428990806362491,-0.228988148099042,-0.780615747801892,0.135990317378175,-0.6289671833087,0.620626882663321,0.327491725278782
T_DL_Avg,0.51123595505618,0.513948082138706,0.517822549399458,0.521309569934134,0.526152654010074,0.529252227818675,0.531576908175126,0.532545524990314,0.53525765207284,0.538357225881441,0.54087562960093,0.544943820224719,0.548818287485471,0.551336691204959,0.550561797752809,0.549205734211546,0.548043394033321,0.548430840759396,0.549980627663696,0.551142967841922,0.551724137931034,0.551142967841922,0.548043394033321,0.542037969779155,0.533514141805502,0.524796590468811,0.515885315769082,0.50561797752809,0.493413405656722,0.480046493607129,0.467067028283611,0.456024796590469,0.446919798527703,0.438783417280124,0.431228206121658,0.424835335141418,0.419604804339403,0.41669895389384,0.414761720263464,0.414567996900426,0.415342890352576,0.415924060441689,0.415342890352576,0.413986826811313,0.410693529639675,0.404881828748547,0.398295234405269,0.393258426966292,0.388996512979465,0.384153428903526,0.378729174738473,0.375629600929872,0.376985664471135,0.377954281286323,0.376210771018985,0.371561410306083,0.367299496319256,0.365168539325843,0.362262688880279,0.357613328167377,0.3525765207284,0.349283223556761,0.347152266563348,0.345408756296009,0.343858969391709,0.342696629213483,0.34134056567222,0.338822161952731,0.335916311507168,0.33494769469198,0.337272375048431,0.339790778767919
TIMESTAMP,2017-12-18 12:00:00,2017-12-18 12:10:00,2017-12-18 12:20:00,2017-12-18 12:30:00,2017-12-18 12:40:00,2017-12-18 12:50:00,2017-12-18 13:00:00,2017-12-18 13:10:00,2017-12-18 13:20:00,2017-12-18 13:30:00,2017-12-18 13:40:00,2017-12-18 13:50:00,2017-12-18 14:00:00,2017-12-18 14:10:00,2017-12-18 14:20:00,2017-12-18 14:30:00,2017-12-18 14:40:00,2017-12-18 14:50:00,2017-12-18 15:00:00,2017-12-18 15:10:00,2017-12-18 15:20:00,2017-12-18 15:30:00,2017-12-18 15:40:00,2017-12-18 15:50:00,2017-12-18 16:00:00,2017-12-18 16:10:00,2017-12-18 16:20:00,2017-12-18 16:30:00,2017-12-18 16:40:00,2017-12-18 16:50:00,2017-12-18 17:00:00,2017-12-18 17:10:00,2017-12-18 17:20:00,2017-12-18 17:30:00,2017-12-18 17:40:00,2017-12-18 17:50:00,2017-12-18 18:00:00,2017-12-18 18:10:00,2017-12-18 18:20:00,2017-12-18 18:30:00,2017-12-18 18:40:00,2017-12-18 18:50:00,2017-12-18 19:00:00,2017-12-18 19:10:00,2017-12-18 19:20:00,2017-12-18 19:30:00,2017-12-18 19:40:00,2017-12-18 19:50:00,2017-12-18 20:00:00,2017-12-18 20:10:00,2017-12-18 20:20:00,2017-12-18 20:30:00,2017-12-18 20:40:00,2017-12-18 20:50:00,2017-12-18 21:00:00,2017-12-18 21:10:00,2017-12-18 21:20:00,2017-12-18 21:30:00,2017-12-18 21:40:00,2017-12-18 21:50:00,2017-12-18 22:00:00,2017-12-18 22:10:00,2017-12-18 22:20:00,2017-12-18 22:30:00,2017-12-18 22:40:00,2017-12-18 22:50:00,2017-12-18 23:00:00,2017-12-18 23:10:00,2017-12-18 23:20:00,2017-12-18 23:30:00,2017-12-18 23:40:00,2017-12-18 23:50:00
wx,-0.389126358620439,0.071932682375112,0.263872033439665,0.023727227480511,-0.38820510741485,0.676429667000039,-0.666686450662244,0.273719899644675,-0.436522093757067,-0.016768868114611,0.390327764237417,0.610230977043418,-0.057924474298629,-0.620410455356817,0.792472616284687,0.473210344958039,-0.665888781376372,-0.132075179868108,0.146368984337071,0.048637646031616,-0.027613551694063,0.118069180579536,-0.490789691373416,0.099630847306442,-0.006326114402385,0.130151374403998,-0.077943196319588,0.201555808731864,-0.346019058804278,-0.327603697155239,-0.505365128657351,-0.385456640986984,0.29947289690056,-0.522477299491891,-0.363760334280735,0.103351629858725,-0.185695753513825,-0.319314798435479,-0.055786568868372,0.051279661589784,-0.271461316838916,0.228409955691234,-0.034127092487802,-0.404184381606563,-0.658130686512418,-0.567957276345263,0.197228935377545,-0.040731137624703,0.436031304618197,0.590320130083629,0.480197136826252,0.600972146093638,-0.379604717783681,0.322759306377874,0.328482745228858,0.081143105437519,0.039981375867372,0.121366998238998,0.461074256117139,0.652914623750968,-0.148696548730613,0.675995902607455,-0.723449495257335,-0.74045488763593,0.740772421755305,0.733026973213065,0.736996004653865,0.686105505224505,-0.746161423387484,-0.725473335608395,-0.702475556974984,0.535742751567049
