TIMESTAMP,02/01/2021 12:00,02/01/2021 12:10,02/01/2021 12:20,02/01/2021 12:30,02/01/2021 12:40,02/01/2021 12:50,02/01/2021 13:00,02/01/2021 13:10,02/01/2021 13:20,02/01/2021 13:30,02/01/2021 13:40,02/01/2021 13:50,02/01/2021 14:00,02/01/2021 14:10,02/01/2021 14:20,02/01/2021 14:30,02/01/2021 14:40,02/01/2021 14:50,02/01/2021 15:00,02/01/2021 15:10,02/01/2021 15:20,02/01/2021 15:30,02/01/2021 15:40,02/01/2021 15:50,02/01/2021 16:00,02/01/2021 16:10,02/01/2021 16:20,02/01/2021 16:30,02/01/2021 16:40,02/01/2021 16:50,02/01/2021 17:00,02/01/2021 17:10,02/01/2021 17:20,02/01/2021 17:30,02/01/2021 17:40,02/01/2021 17:50,02/01/2021 18:00,02/01/2021 18:10,02/01/2021 18:20,02/01/2021 18:30,02/01/2021 18:40,02/01/2021 18:50,02/01/2021 19:00,02/01/2021 19:10,02/01/2021 19:20,02/01/2021 19:30,02/01/2021 19:40,02/01/2021 19:50,02/01/2021 20:00,02/01/2021 20:10,02/01/2021 20:20,02/01/2021 20:30,02/01/2021 20:40,02/01/2021 20:50,02/01/2021 21:00,02/01/2021 21:10,02/01/2021 21:20,02/01/2021 21:30,02/01/2021 21:40,02/01/2021 21:50,02/01/2021 22:00,02/01/2021 22:10,02/01/2021 22:20,02/01/2021 22:30,02/01/2021 22:40,02/01/2021 22:50,02/01/2021 23:00,02/01/2021 23:10,02/01/2021 23:20,02/01/2021 23:30,02/01/2021 23:40,02/01/2021 23:50
wx,0.976678696,0.973340409,0.992755938,0.968100332,0.97987758,0.990353076,0.992803098,0.970509921,0.988686061,0.994078308,0.985841561,0.992153126,0.994830972,0.954379456,0.98176999,0.960114912,0.957090972,0.974113589,0.99396848,0.942901188,0.995940977,0.972845378,0.99301028,0.952496928,0.954884488,0.958355994,0.992049161,0.96172095,0.993851754,0.993810624,0.985881319,0.992457538,0.989221548,0.981489925,0.982265653,0.989217419,0.987905571,0.968178893,0.976040725,0.971084867,0.990152714,0.986828536,0.992106136,0.97489593,0.973915643,0.988598128,0.990597154,0.974441254,0.979830394,0.967853558,0.971208059,0.990971844,0.988096797,0.992194935,0.985969967,0.995494325,0.993491285,0.959286877,0.990145488,0.991248898,0.990008332,0.990524323,0.97831693,0.971769307,0.988721588,0.983467663,0.946249352,0.994138076,0.994489264,0.96465521,0.964161261,0.99497729
wy,0.992691556,0.971778383,0.976294266,0.983613428,0.993270043,0.974617129,0.985750626,0.991435084,0.9957946,0.970702143,0.99533041,0.966765854,0.974911352,0.991298534,0.957299138,0.974465079,0.97328666,0.950875002,0.993395146,0.981080472,0.976199422,0.961833362,0.992852891,0.977327074,0.980635671,0.98768257,0.992424137,0.98404095,0.985324501,0.985317271,0.992249776,0.983279994,0.980824005,0.981273663,0.988354829,0.981191407,0.99238172,0.970710262,0.969318618,0.988781161,0.982864907,0.971724493,0.985876144,0.972481093,0.973237752,0.993133916,0.972649144,0.977238458,0.966409477,0.985425501,0.980762746,0.982724596,0.987195125,0.97892527,0.995631225,0.986094075,0.953608679,0.958977867,0.96869497,0.982784912,0.981761206,0.983321102,0.977344848,0.985817453,0.987691572,0.994039418,0.986439239,0.94048912,0.99435118,0.994404711,0.992434228,0.9849977
T_DL_Avg,0.530778443,0.526706587,0.528622754,0.539161677,0.549700599,0.556407186,0.563592814,0.571736527,0.578443114,0.580598802,0.581077844,0.581556886,0.582035928,0.58251497,0.581796407,0.581077844,0.57988024,0.577724551,0.574850299,0.571017964,0.566706587,0.561676647,0.556407186,0.550898204,0.543233533,0.534371257,0.524550898,0.514251497,0.503233533,0.491976048,0.481197605,0.468982036,0.455329341,0.44239521,0.42994012,0.419401198,0.411017964,0.405988024,0.402874251,0.397844311,0.390898204,0.383473054,0.378682635,0.376287425,0.375329341,0.37508982,0.375808383,0.374850299,0.371976048,0.370778443,0.371736527,0.372694611,0.371017964,0.366946108,0.363592814,0.362874251,0.363353293,0.362634731,0.361197605,0.35760479,0.350898204,0.343952096,0.339161677,0.335568862,0.333173653,0.331976048,0.334610778,0.338443114,0.341796407,0.34251497,0.340838323,0.337964072
TIMESTAMP,04/01/2021 12:00,04/01/2021 12:10,04/01/2021 12:20,04/01/2021 12:30,04/01/2021 12:40,04/01/2021 12:50,04/01/2021 13:00,04/01/2021 13:10,04/01/2021 13:20,04/01/2021 13:30,04/01/2021 13:40,04/01/2021 13:50,04/01/2021 14:00,04/01/2021 14:10,04/01/2021 14:20,04/01/2021 14:30,04/01/2021 14:40,04/01/2021 14:50,04/01/2021 15:00,04/01/2021 15:10,04/01/2021 15:20,04/01/2021 15:30,04/01/2021 15:40,04/01/2021 15:50,04/01/2021 16:00,04/01/2021 16:10,04/01/2021 16:20,04/01/2021 16:30,04/01/2021 16:40,04/01/2021 16:50,04/01/2021 17:00,04/01/2021 17:10,04/01/2021 17:20,04/01/2021 17:30,04/01/2021 17:40,04/01/2021 17:50,04/01/2021 18:00,04/01/2021 18:10,04/01/2021 18:20,04/01/2021 18:30,04/01/2021 18:40,04/01/2021 18:50,04/01/2021 19:00,04/01/2021 19:10,04/01/2021 19:20,04/01/2021 19:30,04/01/2021 19:40,04/01/2021 19:50,04/01/2021 20:00,04/01/2021 20:10,04/01/2021 20:20,04/01/2021 20:30,04/01/2021 20:40,04/01/2021 20:50,04/01/2021 21:00,04/01/2021 21:10,04/01/2021 21:20,04/01/2021 21:30,04/01/2021 21:40,04/01/2021 21:50,04/01/2021 22:00,04/01/2021 22:10,04/01/2021 22:20,04/01/2021 22:30,04/01/2021 22:40,04/01/2021 22:50,04/01/2021 23:00,04/01/2021 23:10,04/01/2021 23:20,04/01/2021 23:30,04/01/2021 23:40,04/01/2021 23:50
wx,0.944978026,0.996836548,0.945578496,0.995439784,0.996806492,0.996016368,0.996239235,0.990243544,0.99604363,0.975181818,0.992271275,0.975906369,0.996051986,0.963970391,0.950935451,0.978080856,0.99572054,0.954840017,0.947221418,0.994944992,0.960724958,0.985320739,0.968403338,0.987362975,0.98303874,0.932759238,0.990791293,0.996148594,0.95844762,0.996019671,0.931401959,0.948567266,0.967836361,0.994183121,0.965770322,0.992912407,0.994352049,0.994593487,0.977638146,0.975915421,0.989568099,0.966032097,0.996983122,0.96371166,0.960734524,0.99465961,0.978908946,0.98284977,0.950732869,0.945915851,0.978240931,0.985997578,0.971409088,0.995203353,0.964669813,0.957275391,0.995570903,0.957828743,0.993425337,0.958172168,0.965463508,0.955427838,0.989727446,0.993733076,0.994777368,0.962478555,0.980344969,0.980569594,0.985300223,0.988811012,0.941714897,0.981567959
wy,0.989976948,0.982536131,0.991730755,0.994509222,0.986830247,0.963413971,0.976412214,0.937239507,0.992601365,0.946078909,0.953946087,0.99501232,0.987114964,0.96115643,0.973926963,0.938356194,0.985199213,0.961264757,0.968548684,0.994281678,0.94912548,0.932244241,0.99633454,0.931582569,0.996824534,0.990116533,0.996666248,0.964891235,0.995451047,0.993433899,0.986108772,0.994245053,0.996243175,0.994840383,0.953807647,0.994901009,0.966912603,0.971239728,0.950924305,0.994476859,0.995397782,0.99417382,0.985822884,0.959630408,0.993964383,0.991842557,0.958490388,0.995288322,0.985732061,0.989166943,0.962569823,0.954592384,0.989239647,0.983322487,0.966761317,0.98530927,0.981827755,0.989417887,0.993087754,0.983973663,0.968203017,0.97137814,0.994968225,0.994174187,0.956534466,0.951889054,0.934475183,0.938335065,0.937526779,0.995725855,0.986562791,0.995042041
T_DL_Avg,0.56742515,0.574371257,0.58011976,0.584670659,0.588263473,0.591616766,0.594730539,0.597844311,0.600958084,0.604071856,0.606946108,0.608622754,0.610299401,0.610778443,0.611257485,0.611497006,0.610538922,0.609101796,0.607185629,0.604311377,0.600718563,0.596646707,0.591616766,0.58491018,0.577005988,0.568383234,0.559281437,0.550419162,0.541077844,0.531257485,0.521916168,0.511137725,0.49988024,0.490538922,0.483353293,0.477125749,0.472335329,0.468502994,0.465389222,0.461556886,0.456766467,0.451497006,0.447185629,0.444311377,0.44239521,0.44,0.436646707,0.433293413,0.430898204,0.429221557,0.429221557,0.429461078,0.42994012,0.430898204,0.429461078,0.426347305,0.422754491,0.418922156,0.41508982,0.41245509,0.409820359,0.406946108,0.405988024,0.404311377,0.402634731,0.401437126,0.399281437,0.397125749,0.395688623,0.394491018,0.39257485,0.38994012
TIMESTAMP,06/01/2021 12:00,06/01/2021 12:10,06/01/2021 12:20,06/01/2021 12:30,06/01/2021 12:40,06/01/2021 12:50,06/01/2021 13:00,06/01/2021 13:10,06/01/2021 13:20,06/01/2021 13:30,06/01/2021 13:40,06/01/2021 13:50,06/01/2021 14:00,06/01/2021 14:10,06/01/2021 14:20,06/01/2021 14:30,06/01/2021 14:40,06/01/2021 14:50,06/01/2021 15:00,06/01/2021 15:10,06/01/2021 15:20,06/01/2021 15:30,06/01/2021 15:40,06/01/2021 15:50,06/01/2021 16:00,06/01/2021 16:10,06/01/2021 16:20,06/01/2021 16:30,06/01/2021 16:40,06/01/2021 16:50,06/01/2021 17:00,06/01/2021 17:10,06/01/2021 17:20,06/01/2021 17:30,06/01/2021 17:40,06/01/2021 17:50,06/01/2021 18:00,06/01/2021 18:10,06/01/2021 18:20,06/01/2021 18:30,06/01/2021 18:40,06/01/2021 18:50,06/01/2021 19:00,06/01/2021 19:10,06/01/2021 19:20,06/01/2021 19:30,06/01/2021 19:40,06/01/2021 19:50,06/01/2021 20:00,06/01/2021 20:10,06/01/2021 20:20,06/01/2021 20:30,06/01/2021 20:40,06/01/2021 20:50,06/01/2021 21:00,06/01/2021 21:10,06/01/2021 21:20,06/01/2021 21:30,06/01/2021 21:40,06/01/2021 21:50,06/01/2021 22:00,06/01/2021 22:10,06/01/2021 22:20,06/01/2021 22:30,06/01/2021 22:40,06/01/2021 22:50,06/01/2021 23:00,06/01/2021 23:10,06/01/2021 23:20,06/01/2021 23:30,06/01/2021 23:40,06/01/2021 23:50
wx,0.941237666,0.99134706,0.937422826,0.942086688,0.996467979,0.934033635,0.940286932,0.988064525,0.951975779,0.990119844,0.969817666,0.996438551,0.922658337,0.917254609,0.994240707,0.983086551,0.996942325,0.942931785,0.994118244,0.99608757,0.979542931,0.997413018,0.931792472,0.94016049,0.996990639,0.99645444,0.99303463,0.971366076,0.983527268,0.994315569,0.989495578,0.995338623,0.995024226,0.973901907,0.942131995,0.996979256,0.938885219,0.972519862,0.991603148,0.993028391,0.97638879,0.989112634,0.953915479,0.984796255,0.992096616,0.944458959,0.965611739,0.985836294,0.991473223,0.9882212,0.989148565,0.993505966,0.960550353,0.992493638,0.990741488,0.995617566,0.990247572,0.97577211,0.993679653,0.992752679,0.989613944,0.966494234,0.994073028,0.993472353,0.97820135,0.987894286,0.991343291,0.995618436,0.991057309,0.960241156,0.969510305,0.968373526
